source_id,title,category,source_priority,source_type,url_or_query,target_folder,linked_agent,use_case,expected_format,license_status,reliability,disclosure_level,recommended_action,notes
SRC-0301,Emerald Cloud Lab,Industry / Market / Competitor,P5,market/industry/company,https://www.emeraldcloudlab.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Remote autonomous lab benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Remote autonomous lab benchmark
SRC-0302,Strateos,Industry / Market / Competitor,P5,market/industry/company,https://strateos.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Cloud lab benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Cloud lab benchmark
SRC-0303,Culture Biosciences,Industry / Market / Competitor,P5,market/industry/company,https://www.culturebiosciences.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Cloud bioreactor/fermentation benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Cloud bioreactor/fermentation benchmark
SRC-0304,Synthace,Industry / Market / Competitor,P5,market/industry/company,https://www.synthace.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Experiment automation software benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Experiment automation software benchmark
SRC-0305,Sapio Sciences,Industry / Market / Competitor,P5,market/industry/company,https://www.sapiosciences.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,LIMS/ELN benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",LIMS/ELN benchmark
SRC-0306,Labguru,Industry / Market / Competitor,P5,market/industry/company,https://www.labguru.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,ELN/LIMS benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",ELN/LIMS benchmark
SRC-0307,Dotmatics,Industry / Market / Competitor,P5,market/industry/company,https://www.dotmatics.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Scientific informatics benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Scientific informatics benchmark
SRC-0308,Waters BioAccord,Industry / Market / Competitor,P5,market/industry/company,https://www.waters.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,LC-MS/bioprocess analytics vendor,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",LC-MS/bioprocess analytics vendor
SRC-0309,Agilent BioTek,Industry / Market / Competitor,P5,market/industry/company,https://www.agilent.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Assay/analytics vendor,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Assay/analytics vendor
SRC-0310,Thermo Fisher Scientific Bioproduction,Industry / Market / Competitor,P5,market/industry/company,https://www.thermofisher.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Bioproduction/supply vendor,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Bioproduction/supply vendor
SRC-0311,Merck / Sigma-Aldrich BioReliance,Industry / Market / Competitor,P5,market/industry/company,https://www.sigmaaldrich.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,CTDMO/reagent benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",CTDMO/reagent benchmark
SRC-0312,Samsung Biologics,Industry / Market / Competitor,P5,market/industry/company,https://samsungbiologics.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,K-Bio CDMO quality benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",K-Bio CDMO quality benchmark
SRC-0313,Samsung Biologics Compliance / ESG,Industry / Market / Competitor,P5,market/industry/company,https://samsungbiologics.com/sustainability,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Compliance/ESG benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Compliance/ESG benchmark
SRC-0314,Celltrion,Industry / Market / Competitor,P5,market/industry/company,https://www.celltrion.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,K-Bio governance/commercial benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",K-Bio governance/commercial benchmark
SRC-0315,Celltrion ESG,Industry / Market / Competitor,P5,market/industry/company,https://www.celltrion.com/en-us/esg/overview,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Compliance/ESG benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Compliance/ESG benchmark
SRC-0316,Moderna,Industry / Market / Competitor,P5,market/industry/company,https://www.modernatx.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Biology-as-code benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Biology-as-code benchmark
SRC-0317,Moderna SEC Filings,Industry / Market / Competitor,P5,market/industry/company,https://investors.modernatx.com/financials/sec-filings/default.aspx,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Public company filings,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Public company filings
SRC-0318,23andMe Therapeutics / Investor Relations,Industry / Market / Competitor,P5,market/industry/company,https://investors.23andme.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Biology-as-data benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Biology-as-data benchmark
SRC-0319,Zymergen SEC Archive / filings search,Industry / Market / Competitor,P5,market/industry/company,https://www.sec.gov/edgar/search/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Synbio cautionary case,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Synbio cautionary case
SRC-0320,Amyris SEC Archive / filings search,Industry / Market / Competitor,P5,market/industry/company,https://www.sec.gov/edgar/search/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Scale-up/capital cautionary case,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Scale-up/capital cautionary case
SRC-0321,Perfect Day,Industry / Market / Competitor,P5,market/industry/company,https://perfectday.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Precision fermentation market benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Precision fermentation market benchmark
SRC-0322,The EVERY Company,Industry / Market / Competitor,P5,market/industry/company,https://theeverycompany.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Precision fermentation protein benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Precision fermentation protein benchmark
SRC-0323,LanzaTech,Industry / Market / Competitor,P5,market/industry/company,https://lanzatech.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Gas fermentation benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Gas fermentation benchmark
SRC-0324,LanzaTech SEC Filings,Industry / Market / Competitor,P5,market/industry/company,https://ir.lanzatech.com/financials/sec-filings/default.aspx,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Public company filings,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Public company filings
SRC-0325,Antheia,Industry / Market / Competitor,P5,market/industry/company,https://antheiabio.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Synthetic biochemistry pharma supply benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Synthetic biochemistry pharma supply benchmark
SRC-0326,Bio Base Europe Pilot Plant,Industry / Market / Competitor,P5,market/industry/company,https://www.bbeu.org/pilotplant/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Open-access pilot plant benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Open-access pilot plant benchmark
SRC-0327,National Renewable Energy Laboratory NREL Bioenergy,Industry / Market / Competitor,P5,market/industry/company,https://www.nrel.gov/bioenergy/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Bioenergy and non-model microbes,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Bioenergy and non-model microbes
SRC-0328,J. Craig Venter Institute,Industry / Market / Competitor,P5,market/industry/company,https://www.jcvi.org/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Synthetic genomics/minimal cell benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Synthetic genomics/minimal cell benchmark
SRC-0329,Lawrence Berkeley National Laboratory Biological Systems & Engineering,Industry / Market / Competitor,P5,market/industry/company,https://biosciences.lbl.gov/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Synbio/biofoundry research,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Synbio/biofoundry research
SRC-0330,Agilent Seahorse / bioassay resources,Industry / Market / Competitor,P5,market/industry/company,https://www.agilent.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Cell assay/phenotyping vendor,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Cell assay/phenotyping vendor
SRC-0331,Nature Biotechnology,Industry / Market / Competitor,P5,market/industry/company,https://www.nature.com/nbt/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,High-signal biotech journal/news,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",High-signal biotech journal/news
SRC-0332,Nature Biotech News,Industry / Market / Competitor,P5,market/industry/company,https://www.nature.com/nbt/news-and-comment,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Industry/science signal,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Industry/science signal
SRC-0333,ACS Synthetic Biology,Industry / Market / Competitor,P5,market/industry/company,https://pubs.acs.org/journal/asbcd6,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Synthetic biology journal,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Synthetic biology journal
